#year,month,day,hour,lineID,stationID,statusN,statusS
2014,8,26,21, 4, 17,0,2
2014,8,26,22, 4, 17,0,2
2014,8,26,22, 4, 17,0,2
2014,8,26,22, 4, 17,0,2
2014,8,26,22, 4, 17,0,2
2014,8,26,23, 4, 17,0,2
2014,8,26,23, 4, 17,0,2
2014,8,26,23, 4, 17,0,1
2014,8,26,23, 4, 17,0,1
2014,9,2,0, 4, 17,0,2
2014,9,2,0, 4, 17,0,2
2014,9,2,0, 4, 17,0,1
2014,9,2,0, 4, 17,0,1
2014,9,2,1, 4, 17,0,1
2014,9,2,1, 4, 17,0,1
2014,9,2,1, 4, 17,0,1
2014,9,2,1, 4, 17,0,1
2014,9,2,2, 4, 17,0,0
2014,9,2,2, 4, 17,0,0
2014,9,2,2, 4, 17,0,0
2014,9,2,2, 4, 17,0,0
2014,9,2,3, 4, 17,0,0
2014,9,2,3, 4, 17,0,0
2014,9,2,3, 4, 17,0,0
2014,9,2,3, 4, 17,0,0
2014,9,2,4, 4, 17,0,0
2014,9,2,4, 4, 17,0,0
2014,9,2,4, 4, 17,0,0
2014,9,2,4, 4, 17,0,0
2014,9,2,5, 4, 17,0,0
2014,9,2,5, 4, 17,0,0
2014,9,2,5, 4, 17,0,0
2014,9,2,5, 4, 17,0,0
2014,9,2,6, 4, 17,0,0
2014,9,2,6, 4, 17,0,0
2014,9,2,6, 4, 17,0,0
2014,9,2,6, 4, 17,0,0
2014,9,2,7, 4, 17,1,0
2014,9,2,7, 4, 17,1,1
2014,9,2,7, 4, 17,1,1
2014,9,2,7, 4, 17,1,1
2014,9,2,8, 4, 17,1,1
2014,9,2,8, 4, 17,1,1
2014,9,2,8, 4, 17,1,1
2014,9,2,8, 4, 17,1,1
2014,9,2,9, 4, 17,1,1
2014,9,2,9, 4, 17,1,1
2014,9,2,9, 4, 17,1,1
2014,9,2,9, 4, 17,1,1
2014,9,2,10, 4, 17,1,1
2014,9,2,10, 4, 17,1,1
2014,9,2,10, 4, 17,1,1
2014,9,2,10, 4, 17,1,1
2014,9,2,11, 4, 17,1,1
2014,9,2,11, 4, 17,1,1
2014,9,2,11, 4, 17,-1,-1
2014,9,2,11, 4, 17,1,1
2014,9,2,12, 4, 17,1,1
2014,9,2,12, 4, 17,1,2
2014,9,2,12, 4, 17,1,2
2014,9,2,12, 4, 17,1,2
2014,9,2,13, 4, 17,1,2
2014,9,2,13, 4, 17,1,2
2014,9,2,13, 4, 17,1,2
2014,9,2,13, 4, 17,1,2
